;
Date;Close
1995-03-03;2988.000000
1995-03-06;2867.199951
1995-03-07;2615.699951
1995-03-08;2363.300049
1995-03-09;2138.300049
1995-03-10;2686.199951
1995-03-13;2670.899902
1995-03-14;3016.899902
1995-03-15;2939.399902
1995-03-16;3141.699951
1995-03-17;2981.100098
1995-03-20;2870.100098
1995-03-21;3006.100098
1995-03-22;3003.899902
1995-03-23;3145.600098
1995-03-24;3361.199951
1995-03-27;3372.300049
1995-03-28;3255.800049
1995-03-29;3198.199951
1995-03-30;3125.500000
1995-03-31;2979.000000
1995-04-03;2893.500000
1995-04-04;3125.100098
1995-04-05;3180.300049
1995-04-06;3254.600098
1995-04-07;3203.000000
1995-04-10;3114.100098
1995-04-11;3017.800049
1995-04-12;3020.800049
1995-04-13;null
1995-04-14;null
1995-04-17;3113.100098
1995-04-18;3193.899902
1995-04-19;3330.699951
1995-04-20;3384.300049
1995-04-21;null
1995-04-24;3512.899902
1995-04-25;3699.100098
1995-04-26;3825.899902
1995-04-27;3851.100098
1995-04-28;3813.699951
1995-05-01;null
1995-05-02;3861.500000
1995-05-03;3976.000000
1995-05-04;4043.899902
1995-05-05;4008.199951
1995-05-08;3914.199951
1995-05-09;4065.399902
1995-05-10;4050.399902
1995-05-11;3951.100098
1995-05-12;3998.300049
1995-05-15;3894.000000
1995-05-16;3835.100098
1995-05-17;3964.399902
1995-05-18;4008.100098
1995-05-19;3950.000000
1995-05-22;4033.699951
1995-05-23;4048.699951
1995-05-24;4099.600098
1995-05-25;4019.000000
1995-05-26;3905.000000
1995-05-29;3896.300049
1995-05-30;3706.800049
1995-05-31;3720.600098
1995-06-01;3773.600098
1995-06-02;3966.500000
1995-06-05;4062.800049
1995-06-06;3933.300049
1995-06-07;3808.199951
1995-06-08;3818.500000
1995-06-09;3670.699951
1995-06-12;3704.800049
1995-06-13;3789.300049
1995-06-14;3665.000000
1995-06-15;null
1995-06-16;3717.899902
1995-06-19;3696.100098
1995-06-20;3576.899902
1995-06-21;3631.600098
1995-06-22;3598.800049
1995-06-23;3585.600098
1995-06-26;3537.000000
1995-06-27;3661.300049
1995-06-28;3661.300049
1995-06-29;3678.000000
1995-06-30;3603.399902
1995-07-03;3594.399902
1995-07-04;3633.600098
1995-07-05;3700.300049
1995-07-06;3821.000000
1995-07-07;3961.699951
1995-07-10;3958.399902
1995-07-11;3889.199951
1995-07-12;4026.500000
1995-07-13;4007.500000
1995-07-14;4026.800049
1995-07-17;4016.100098
1995-07-18;3919.199951
1995-07-19;3829.399902
1995-07-20;3939.000000
1995-07-21;3862.399902
1995-07-24;3899.699951
1995-07-25;3917.899902
1995-07-26;3878.800049
1995-07-27;3912.899902
1995-07-28;3888.399902
1995-07-31;3877.500000
1995-08-01;3870.800049
1995-08-02;3918.500000
1995-08-03;4025.500000
1995-08-04;4200.399902
1995-08-07;4393.899902
1995-08-08;4310.799805
1995-08-09;4279.799805
1995-08-10;4337.000000
1995-08-11;4193.000000
1995-08-14;4081.199951
1995-08-15;4156.399902
1995-08-16;4223.299805
1995-08-17;4229.200195
1995-08-18;4235.399902
1995-08-21;4299.000000
1995-08-22;4305.600098
1995-08-23;4471.200195
1995-08-24;4445.000000
1995-08-25;4459.200195
1995-08-28;4515.000000
1995-08-29;4367.799805
1995-08-30;4236.100098
1995-08-31;4310.500000
1995-09-01;4450.000000
1995-09-04;4520.200195
1995-09-05;4563.100098
1995-09-06;4550.000000
1995-09-07;null
1995-09-08;4531.600098
1995-09-11;4638.600098
1995-09-12;4703.700195
1995-09-13;4737.399902
1995-09-14;4810.500000
1995-09-15;4801.799805
1995-09-18;4851.399902
1995-09-19;4861.200195
1995-09-20;4776.600098
1995-09-21;4693.600098
1995-09-22;4673.799805
1995-09-25;4579.100098
1995-09-26;4544.000000
1995-09-27;4548.000000
1995-09-28;4566.700195
1995-09-29;4670.100098
1995-10-02;4538.000000
1995-10-03;4504.200195
1995-10-04;4426.299805
1995-10-05;4498.700195
1995-10-06;4514.600098
1995-10-09;4456.700195
1995-10-10;4409.500000
1995-10-11;4500.700195
1995-10-12;null
1995-10-13;4513.600098
1995-10-16;4549.600098
1995-10-17;4621.000000
1995-10-18;4601.700195
1995-10-19;4585.000000
1995-10-20;4668.799805
1995-10-23;4563.899902
1995-10-24;4528.200195
1995-10-25;4343.799805
1995-10-26;4060.300049
1995-10-27;4140.600098
1995-10-30;4069.100098
1995-10-31;4128.399902
1995-11-01;4099.799805
1995-11-02;null
1995-11-03;4158.799805
1995-11-06;4094.300049
1995-11-07;4111.200195
1995-11-08;4117.100098
1995-11-09;4112.899902
1995-11-10;3958.000000
1995-11-13;3787.000000
1995-11-14;3797.300049
1995-11-15;3797.300049
1995-11-16;4003.600098
1995-11-17;4063.600098
1995-11-20;3966.100098
1995-11-21;4059.500000
1995-11-22;4105.799805
1995-11-23;4191.000000
1995-11-24;4081.600098
1995-11-27;4105.200195
1995-11-28;4049.800049
1995-11-29;4182.500000
1995-11-30;4378.600098
1995-12-01;4346.000000
1995-12-04;4334.200195
1995-12-05;4281.100098
1995-12-06;4303.600098
1995-12-07;4318.799805
1995-12-08;4299.299805
1995-12-11;4306.299805
1995-12-12;4365.600098
1995-12-13;4369.799805
1995-12-14;4183.299805
1995-12-15;4158.700195
